"lineup","slugTeam","seasonPM","seasonSecs","l_id","Season_mins"
"Andrew Bogut, Draymond Green, Klay Thompson, Leandro Barbosa, Shaun Livingston","GSW",0,0,505,0
"Andrew Bogut, Festus Ezeli, Harrison Barnes, Klay Thompson, Stephen Curry","GSW",0,6,506,0
"Anthony Davis, Dante Cunningham, Eric Gordon, Jrue Holiday, Norris Cole","NOP",0,0,507,0
"Anthony Davis, Dante Cunningham, Eric Gordon, Jrue Holiday, Tyreke Evans","NOP",0,0,508,0
"Anthony Davis, Dante Cunningham, Eric Gordon, Omer Asik, Tyreke Evans","NOP",0,114,509,1
"Anthony Davis, Dante Cunningham, Eric Gordon, Quincy Pondexter, Tyreke Evans","NOP",0,114,510,1
"Anthony Davis, Dante Cunningham, Norris Cole, Ryan Anderson, Tyreke Evans","NOP",0,39,511,0
"Anthony Davis, Eric Gordon, Jrue Holiday, Omer Asik, Tyreke Evans","NOP",0,28,512,0
"Anthony Davis, Jrue Holiday, Quincy Pondexter, Ryan Anderson, Tyreke Evans","NOP",0,0,513,0
"Aron Baynes, Boris Diaw, Cory Joseph, Danny Green, Kawhi Leonard","SAS",0,12,514,0
"Aron Baynes, Boris Diaw, Cory Joseph, Manu Ginobili, Marco Belinelli","SAS",0,0,515,0
"Aron Baynes, Boris Diaw, Kawhi Leonard, Manu Ginobili, Tony Parker","SAS",0,56,516,0
"Aron Baynes, Cory Joseph, Danny Green, Kawhi Leonard, Tim Duncan","SAS",0,0,517,0
"Aron Baynes, Cory Joseph, Jeff Ayres, Marco Belinelli, Matt Bonner","SAS",0,488,518,8
"Aron Baynes, Danny Green, Manu Ginobili, Marco Belinelli, Tony Parker","SAS",0,0,519,0
"Aron Baynes, Jeff Ayres, Marco Belinelli, Matt Bonner, Patty Mills","SAS",0,0,520,0
"Aron Baynes, Kawhi Leonard, Marco Belinelli, Patty Mills, Tim Duncan","SAS",0,0,521,0
"Aron Baynes, Kawhi Leonard, Marco Belinelli, Tim Duncan, Tony Parker","SAS",0,177,522,2
"Arron Afflalo, Chris Kaman, CJ McCollum, LaMarcus Aldridge, Nicolas Batum","POR",0,0,523,0
"Arron Afflalo, CJ McCollum, LaMarcus Aldridge, Nicolas Batum, Steve Blake","POR",0,0,524,0
"Arron Afflalo, CJ McCollum, Nicolas Batum, Robin Lopez, Steve Blake","POR",0,20,525,0
"Arron Afflalo, Damian Lillard, LaMarcus Aldridge, Meyers Leonard, Nicolas Batum","POR",0,94,526,1
"Arron Afflalo, Damian Lillard, LaMarcus Aldridge, Nicolas Batum, Steve Blake","POR",0,0,527,0
"Austin Rivers, Blake Griffin, Chris Paul, Dahntay Jones, JJ Redick","LAC",0,1,528,0
"Austin Rivers, Blake Griffin, Chris Paul, Hedo Turkoglu, Jamal Crawford","LAC",0,104,529,1
"Austin Rivers, Blake Griffin, Chris Paul, JJ Redick, Matt Barnes","LAC",0,0,530,0
"Austin Rivers, Blake Griffin, Chris Paul, Matt Barnes, Spencer Hawes","LAC",0,0,531,0
"Austin Rivers, Blake Griffin, Dahntay Jones, Glen Davis, JJ Redick","LAC",0,20,532,0
"Austin Rivers, Blake Griffin, Dahntay Jones, JJ Redick, Lester Hudson","LAC",0,4,533,0
"Austin Rivers, Blake Griffin, Dahntay Jones, JJ Redick, Matt Barnes","LAC",0,15,534,0
"Austin Rivers, Blake Griffin, Glen Davis, Hedo Turkoglu, Jamal Crawford","LAC",0,179,535,2
"Austin Rivers, Chris Paul, DeAndre Jordan, Glen Davis, JJ Redick","LAC",0,0,536,0
"Austin Rivers, Chris Paul, DeAndre Jordan, Hedo Turkoglu, JJ Redick","LAC",0,0,537,0
"Austin Rivers, Chris Paul, Glen Davis, Jamal Crawford, JJ Redick","LAC",0,3,538,0
"Austin Rivers, Chris Paul, Glen Davis, Jamal Crawford, Matt Barnes","LAC",0,0,539,0
"Austin Rivers, Chris Paul, Hedo Turkoglu, Jamal Crawford, Matt Barnes","LAC",0,0,540,0
"Austin Rivers, Chris Paul, Jamal Crawford, JJ Redick, Lester Hudson","LAC",0,0,541,0
"Austin Rivers, Chris Paul, Jamal Crawford, Lester Hudson, Spencer Hawes","LAC",0,0,542,0
"Austin Rivers, Dahntay Jones, DeAndre Jordan, Hedo Turkoglu, Jamal Crawford","LAC",0,9,543,0
"Austin Rivers, Dahntay Jones, Glen Davis, Hedo Turkoglu, Lester Hudson","LAC",0,45,544,0
"Austin Rivers, Dahntay Jones, Glen Davis, Hedo Turkoglu, Spencer Hawes","LAC",0,0,545,0
"Austin Rivers, Dahntay Jones, Glen Davis, Jamal Crawford, Lester Hudson","LAC",0,18,546,0
"Austin Rivers, Dahntay Jones, Glen Davis, Jamal Crawford, Matt Barnes","LAC",0,13,547,0
"Austin Rivers, Dahntay Jones, Hedo Turkoglu, Lester Hudson, Spencer Hawes","LAC",0,119,548,1
"Austin Rivers, Dahntay Jones, Jamal Crawford, Lester Hudson, Spencer Hawes","LAC",0,0,549,0
"Austin Rivers, Dahntay Jones, JJ Redick, Matt Barnes, Spencer Hawes","LAC",0,0,550,0
"Austin Rivers, DeAndre Jordan, Glen Davis, Hedo Turkoglu, Jamal Crawford","LAC",0,0,551,0
"Austin Rivers, DeAndre Jordan, Glen Davis, JJ Redick, Matt Barnes","LAC",0,0,552,0
"Austin Rivers, DeAndre Jordan, Hedo Turkoglu, JJ Redick, Matt Barnes","LAC",0,0,553,0
"Austin Rivers, DeAndre Jordan, Jamal Crawford, JJ Redick, Lester Hudson","LAC",0,0,554,0
"Austin Rivers, Ekpe Udoh, Glen Davis, Lester Hudson, Spencer Hawes","LAC",0,0,555,0
"Austin Rivers, Glen Davis, Jamal Crawford, JJ Redick, Lester Hudson","LAC",0,0,556,0
"Austin Rivers, Glen Davis, Jamal Crawford, JJ Redick, Matt Barnes","LAC",0,133,557,2
"Austin Rivers, Jamal Crawford, JJ Redick, Matt Barnes, Spencer Hawes","LAC",0,0,558,0
"Avery Bradley, Brandon Bass, Evan Turner, Isaiah Thomas, Jae Crowder","BOS",0,0,559,0
"Avery Bradley, Brandon Bass, Evan Turner, Jared Sullinger, Marcus Smart","BOS",0,0,560,0
"Avery Bradley, Brandon Bass, Isaiah Thomas, Jae Crowder, Jonas Jerebko","BOS",0,0,561,0
"Avery Bradley, Brandon Bass, Isaiah Thomas, Jae Crowder, Marcus Smart","BOS",0,0,562,0
"Avery Bradley, Evan Turner, Isaiah Thomas, Jae Crowder, Jared Sullinger","BOS",0,127,563,2
"Avery Bradley, Evan Turner, Isaiah Thomas, Jonas Jerebko, Kelly Olynyk","BOS",0,0,564,0
"Avery Bradley, Evan Turner, Jared Sullinger, Marcus Smart, Tyler Zeller","BOS",0,0,565,0
"Avery Bradley, Gigi Datome, Isaiah Thomas, Jared Sullinger, Tyler Zeller","BOS",0,14,566,0
"Avery Bradley, Gigi Datome, Jared Sullinger, Jonas Jerebko, Marcus Smart","BOS",0,0,567,0
"Avery Bradley, Isaiah Thomas, Jae Crowder, Jonas Jerebko, Tyler Zeller","BOS",0,0,568,0
"Avery Bradley, Isaiah Thomas, Jared Sullinger, Kelly Olynyk, Marcus Smart","BOS",0,21,569,0
"Avery Bradley, Isaiah Thomas, Jared Sullinger, Marcus Smart, Tyler Zeller","BOS",0,0,570,0
"Avery Bradley, Jae Crowder, Kelly Olynyk, Marcus Smart, Tyler Zeller","BOS",0,0,571,0
"Beno Udrih, Courtney Lee, Jeff Green, Mike Conley, Vince Carter","MEM",0,0,572,0
"Beno Udrih, Courtney Lee, Jeff Green, Vince Carter, Zach Randolph","MEM",0,25,573,0
"Beno Udrih, Courtney Lee, Kosta Koufos, Marc Gasol, Vince Carter","MEM",0,119,574,1
"Beno Udrih, Courtney Lee, Marc Gasol, Mike Conley, Vince Carter","MEM",0,0,575,0
"Beno Udrih, Courtney Lee, Marc Gasol, Mike Conley, Zach Randolph","MEM",0,0,576,0
"Beno Udrih, Courtney Lee, Marc Gasol, Nick Calathes, Zach Randolph","MEM",0,0,577,0
"Beno Udrih, JaMychal Green, Jeff Green, Nick Calathes, Vince Carter","MEM",0,0,578,0
"Beno Udrih, JaMychal Green, Jon Leuer, Jordan Adams, Nick Calathes","MEM",0,83,579,1
"Beno Udrih, Jeff Green, Jon Leuer, Kosta Koufos, Marc Gasol","MEM",0,0,580,0
"Beno Udrih, Jeff Green, Marc Gasol, Mike Conley, Vince Carter","MEM",0,31,581,0
"Beno Udrih, Jon Leuer, Jordan Adams, Nick Calathes, Vince Carter","MEM",0,0,582,0
"Beno Udrih, Jon Leuer, Kosta Koufos, Vince Carter, Zach Randolph","MEM",0,0,583,0
"Beno Udrih, Jon Leuer, Marc Gasol, Nick Calathes, Vince Carter","MEM",0,0,584,0
"Beno Udrih, Jon Leuer, Marc Gasol, Tony Allen, Zach Randolph","MEM",0,0,585,0
"Beno Udrih, Jon Leuer, Tony Allen, Vince Carter, Zach Randolph","MEM",0,0,586,0
"Beno Udrih, Kosta Koufos, Marc Gasol, Mike Conley, Vince Carter","MEM",0,0,587,0
"Blake Griffin, Chris Paul, Dahntay Jones, DeAndre Jordan, JJ Redick","LAC",0,1,588,0
"Blake Griffin, Chris Paul, Dahntay Jones, JJ Redick, Matt Barnes","LAC",0,20,589,0
"Blake Griffin, Chris Paul, DeAndre Jordan, Hedo Turkoglu, JJ Redick","LAC",0,0,590,0
"Blake Griffin, Chris Paul, Jamal Crawford, JJ Redick, Lester Hudson","LAC",0,0,591,0
"Blake Griffin, Dahntay Jones, Jamal Crawford, JJ Redick, Matt Barnes","LAC",0,0,592,0
"Bojan Bogdanovic, Deron Williams, Jarrett Jack, Joe Johnson, Thaddeus Young","BKN",0,0,593,0
"Boris Diaw, Cory Joseph, Danny Green, Kawhi Leonard, Patty Mills","SAS",0,4,594,0
"Boris Diaw, Cory Joseph, Danny Green, Manu Ginobili, Tony Parker","SAS",0,3,595,0
"Boris Diaw, Cory Joseph, Jeff Ayres, Marco Belinelli, Matt Bonner","SAS",0,0,596,0
"Boris Diaw, Cory Joseph, Jeff Ayres, Marco Belinelli, Tony Parker","SAS",0,0,597,0
"Boris Diaw, Danny Green, Kawhi Leonard, Marco Belinelli, Matt Bonner","SAS",0,1,598,0
"Boris Diaw, Danny Green, Manu Ginobili, Marco Belinelli, Patty Mills","SAS",0,2,599,0
"Boris Diaw, Danny Green, Manu Ginobili, Patty Mills, Tim Duncan","SAS",0,222,600,3
"Boris Diaw, Danny Green, Marco Belinelli, Patty Mills, Tiago Splitter","SAS",0,38,601,0
"Boris Diaw, Danny Green, Marco Belinelli, Patty Mills, Tim Duncan","SAS",0,0,602,0
"Boris Diaw, Jeff Ayres, Kawhi Leonard, Marco Belinelli, Tony Parker","SAS",0,0,603,0
"Boris Diaw, Kawhi Leonard, Manu Ginobili, Tiago Splitter, Tony Parker","SAS",0,0,604,0
"Boris Diaw, Kawhi Leonard, Patty Mills, Tim Duncan, Tony Parker","SAS",0,0,605,0
"Boris Diaw, Manu Ginobili, Marco Belinelli, Tiago Splitter, Tony Parker","SAS",0,0,606,0
"Bradley Beal, Drew Gooden, Garrett Temple, Otto Porter Jr., Paul Pierce","WAS",0,0,607,0
"Bradley Beal, Drew Gooden, John Wall, Kevin Seraphin, Paul Pierce","WAS",0,0,608,0
"Bradley Beal, Drew Gooden, John Wall, Marcin Gortat, Nene","WAS",0,0,609,0
"Bradley Beal, Drew Gooden, John Wall, Marcin Gortat, Ramon Sessions","WAS",0,4,610,0
"Bradley Beal, Drew Gooden, John Wall, Nene, Otto Porter Jr.","WAS",0,214,611,3
"Bradley Beal, Drew Gooden, John Wall, Otto Porter Jr., Paul Pierce","WAS",0,0,612,0
"Bradley Beal, Garrett Temple, Marcin Gortat, Otto Porter Jr., Paul Pierce","WAS",0,0,613,0
"Bradley Beal, Garrett Temple, Otto Porter Jr., Paul Pierce, Ramon Sessions","WAS",0,0,614,0
"Bradley Beal, John Wall, Kevin Seraphin, Otto Porter Jr., Ramon Sessions","WAS",0,0,615,0
"Bradley Beal, John Wall, Marcin Gortat, Otto Porter Jr., Ramon Sessions","WAS",0,8,616,0
"Bradley Beal, John Wall, Otto Porter Jr., Paul Pierce, Ramon Sessions","WAS",0,73,617,1
"Bradley Beal, Nene, Otto Porter Jr., Ramon Sessions, Will Bynum","WAS",0,0,618,0
"Brandon Bass, Evan Turner, Isaiah Thomas, Kelly Olynyk, Tyler Zeller","BOS",0,0,619,0
"Brandon Bass, Evan Turner, Jared Sullinger, Kelly Olynyk, Marcus Smart","BOS",0,0,620,0
"Brandon Bass, Isaiah Thomas, Jae Crowder, Jonas Jerebko, Marcus Smart","BOS",0,0,621,0
"Brandon Rush, David Lee, Festus Ezeli, James Michael McAdoo, Leandro Barbosa","GSW",0,0,622,0
"Brandon Rush, James Michael McAdoo, Justin Holiday, Leandro Barbosa, Shaun Livingston","GSW",0,102,623,1
"Brendan Haywood, James Jones, Joe Harris, Kendrick Perkins, Mike Miller","CLE",0,121,624,2
"Brook Lopez, Deron Williams, Jarrett Jack, Joe Johnson, Mirza Teletovic","BKN",0,23,625,0
"Brook Lopez, Deron Williams, Jarrett Jack, Joe Johnson, Thaddeus Young","BKN",0,387,626,6
"Charlie Villanueva, Devin Harris, Dirk Nowitzki, Greg Smith, J.J. Barea","DAL",0,0,627,0
"Charlie Villanueva, Devin Harris, J.J. Barea, Monta Ellis, Tyson Chandler","DAL",0,1,628,0
"Charlie Villanueva, Monta Ellis, Rajon Rondo, Richard Jefferson, Tyson Chandler","DAL",0,128,629,2
"Charlie Villanueva, Monta Ellis, Raymond Felton, Richard Jefferson, Tyson Chandler","DAL",0,0,630,0
"Chris Kaman, CJ McCollum, Damian Lillard, LaMarcus Aldridge, Robin Lopez","POR",0,0,631,0
"Chris Paul, Glen Davis, Jamal Crawford, JJ Redick, Matt Barnes","LAC",0,32,632,0
"Chris Paul, Jamal Crawford, JJ Redick, Matt Barnes, Spencer Hawes","LAC",0,0,633,0
"CJ McCollum, Damian Lillard, Joel Freeland, LaMarcus Aldridge, Meyers Leonard","POR",0,0,634,0
"CJ McCollum, Damian Lillard, Joel Freeland, Meyers Leonard, Nicolas Batum","POR",0,0,635,0
"CJ McCollum, Damian Lillard, Joel Freeland, Nicolas Batum, Robin Lopez","POR",0,0,636,0
"CJ McCollum, Damian Lillard, LaMarcus Aldridge, Meyers Leonard, Robin Lopez","POR",0,0,637,0
"CJ McCollum, Damian Lillard, LaMarcus Aldridge, Nicolas Batum, Steve Blake","POR",0,6,638,0
"Clint Capela, Corey Brewer, Dwight Howard, James Harden, Josh Smith","HOU",0,0,639,0
"Clint Capela, Corey Brewer, Dwight Howard, James Harden, Terrence Jones","HOU",0,0,640,0
"Clint Capela, Corey Brewer, Dwight Howard, Jason Terry, Trevor Ariza","HOU",0,0,641,0
"Clint Capela, Corey Brewer, James Harden, Kostas Papanikolaou, Terrence Jones","HOU",0,0,642,0
"Clint Capela, Corey Brewer, James Harden, Nick Johnson, Pablo Prigioni","HOU",0,0,643,0
"Clint Capela, Corey Brewer, James Harden, Pablo Prigioni, Trevor Ariza","HOU",0,44,644,0
"Clint Capela, Corey Brewer, Jason Terry, Kostas Papanikolaou, Nick Johnson","HOU",0,18,645,0
"Clint Capela, Corey Brewer, Jason Terry, Nick Johnson, Terrence Jones","HOU",0,0,646,0
"Clint Capela, Corey Brewer, Jason Terry, Nick Johnson, Trevor Ariza","HOU",0,0,647,0
"Clint Capela, Corey Brewer, Jason Terry, Pablo Prigioni, Trevor Ariza","HOU",0,6,648,0
"Clint Capela, Corey Brewer, Jason Terry, Terrence Jones, Trevor Ariza","HOU",0,13,649,0
"Clint Capela, Corey Brewer, Josh Smith, Pablo Prigioni, Trevor Ariza","HOU",0,0,650,0
"Clint Capela, Corey Brewer, Nick Johnson, Pablo Prigioni, Trevor Ariza","HOU",0,74,651,1
"Clint Capela, Dwight Howard, James Harden, Jason Terry, Trevor Ariza","HOU",0,0,652,0
"Clint Capela, Dwight Howard, James Harden, Josh Smith, Trevor Ariza","HOU",0,0,653,0
"Clint Capela, James Harden, Jason Terry, Josh Smith, Pablo Prigioni","HOU",0,0,654,0
"Clint Capela, James Harden, Kostas Papanikolaou, Nick Johnson, Terrence Jones","HOU",0,0,655,0
"Corey Brewer, Dwight Howard, James Harden, Jason Terry, Pablo Prigioni","HOU",0,0,656,0
"Corey Brewer, Dwight Howard, James Harden, Josh Smith, Kostas Papanikolaou","HOU",0,0,657,0
"Corey Brewer, Dwight Howard, James Harden, Nick Johnson, Pablo Prigioni","HOU",0,0,658,0
"Corey Brewer, Dwight Howard, Josh Smith, Pablo Prigioni, Terrence Jones","HOU",0,0,659,0
"Corey Brewer, Dwight Howard, Josh Smith, Terrence Jones, Trevor Ariza","HOU",0,0,660,0
"Corey Brewer, Dwight Howard, Nick Johnson, Terrence Jones, Trevor Ariza","HOU",0,0,661,0
"Corey Brewer, James Harden, Jason Terry, Nick Johnson, Terrence Jones","HOU",0,0,662,0
"Corey Brewer, James Harden, Joey Dorsey, Josh Smith, Kostas Papanikolaou","HOU",0,0,663,0
"Corey Brewer, James Harden, Joey Dorsey, Josh Smith, Pablo Prigioni","HOU",0,1,664,0
"Corey Brewer, Joey Dorsey, Josh Smith, Kostas Papanikolaou, Nick Johnson","HOU",0,0,665,0
"Corey Brewer, Josh Smith, Kostas Papanikolaou, Nick Johnson, Pablo Prigioni","HOU",0,0,666,0
"Cory Joseph, Danny Green, Jeff Ayres, Kawhi Leonard, Marco Belinelli","SAS",0,0,667,0
"Cory Joseph, Danny Green, Kawhi Leonard, Patty Mills, Tim Duncan","SAS",0,8,668,0
"Cory Joseph, Jeff Ayres, Kawhi Leonard, Marco Belinelli, Matt Bonner","SAS",0,20,669,0
"Cory Joseph, Kawhi Leonard, Marco Belinelli, Patty Mills, Tim Duncan","SAS",0,0,670,0
"Courtney Lee, JaMychal Green, Jeff Green, Nick Calathes, Vince Carter","MEM",0,22,671,0
"Courtney Lee, Jeff Green, Marc Gasol, Nick Calathes, Vince Carter","MEM",0,29,672,0
"Courtney Lee, Jeff Green, Mike Conley, Nick Calathes, Zach Randolph","MEM",0,0,673,0
"Courtney Lee, Jeff Green, Nick Calathes, Vince Carter, Zach Randolph","MEM",0,20,674,0
"Courtney Lee, Jordan Adams, Mike Conley, Nick Calathes, Zach Randolph","MEM",0,0,675,0
"Courtney Lee, Jordan Adams, Nick Calathes, Russ Smith, Zach Randolph","MEM",0,0,676,0
"Courtney Lee, Marc Gasol, Mike Conley, Tony Allen, Vince Carter","MEM",0,0,677,0
"Courtney Lee, Marc Gasol, Tony Allen, Vince Carter, Zach Randolph","MEM",0,0,678,0
"Courtney Lee, Nick Calathes, Russ Smith, Tony Allen, Zach Randolph","MEM",0,0,679,0
"Damian Lillard, LaMarcus Aldridge, Meyers Leonard, Nicolas Batum, Robin Lopez","POR",0,0,680,0
"Damian Lillard, LaMarcus Aldridge, Nicolas Batum, Robin Lopez, Steve Blake","POR",0,0,681,0
"Danny Green, Jeff Ayres, Marco Belinelli, Matt Bonner, Patty Mills","SAS",0,0,682,0
"Danny Green, Kawhi Leonard, Manu Ginobili, Marco Belinelli, Matt Bonner","SAS",0,0,683,0
"Danny Green, Kawhi Leonard, Manu Ginobili, Matt Bonner, Tony Parker","SAS",0,0,684,0
"Danny Green, Kawhi Leonard, Marco Belinelli, Matt Bonner, Patty Mills","SAS",0,0,685,0
"Danny Green, Kawhi Leonard, Marco Belinelli, Matt Bonner, Tim Duncan","SAS",0,0,686,0
"Danny Green, Kawhi Leonard, Marco Belinelli, Patty Mills, Tiago Splitter","SAS",0,22,687,0
"Danny Green, Kawhi Leonard, Matt Bonner, Patty Mills, Tim Duncan","SAS",0,25,688,0
"Danny Green, Kawhi Leonard, Patty Mills, Tiago Splitter, Tony Parker","SAS",0,0,689,0
"Danny Green, Manu Ginobili, Matt Bonner, Patty Mills, Tiago Splitter","SAS",0,24,690,0
"Darius Morris, Earl Clark, Jarrett Jack, Jerome Jordan, Mirza Teletovic","BKN",0,0,691,0
"Darius Morris, Jarrett Jack, Jerome Jordan, Mason Plumlee, Mirza Teletovic","BKN",0,0,692,0
"DeAndre Jordan, Hedo Turkoglu, Jamal Crawford, JJ Redick, Matt Barnes","LAC",0,0,693,0
"DeMar DeRozan, Greivis Vasquez, Jonas Valanciunas, Kyle Lowry, Patrick Patterson","TOR",0,51,694,0
"DeMar DeRozan, Greivis Vasquez, Jonas Valanciunas, Patrick Patterson, Terrence Ross","TOR",0,76,695,1
"DeMar DeRozan, Greivis Vasquez, Kyle Lowry, Lou Williams, Terrence Ross","TOR",0,0,696,0
"DeMar DeRozan, Greivis Vasquez, Kyle Lowry, Patrick Patterson, Tyler Hansbrough","TOR",0,19,697,0
"DeMar DeRozan, Greivis Vasquez, Lou Williams, Patrick Patterson, Terrence Ross","TOR",0,223,698,3
"DeMar DeRozan, Jonas Valanciunas, Kyle Lowry, Lou Williams, Terrence Ross","TOR",0,0,699,0
"DeMarre Carroll, Dennis Schroder, Elton Brand, Kent Bazemore, Paul Millsap","ATL",0,2,700,0
"DeMarre Carroll, Dennis Schroder, Jeff Teague, Kent Bazemore, Mike Muscala","ATL",0,0,701,0
"DeMarre Carroll, Dennis Schroder, Jeff Teague, Kyle Korver, Mike Scott","ATL",0,0,702,0
"DeMarre Carroll, Dennis Schroder, Jeff Teague, Kyle Korver, Paul Millsap","ATL",0,0,703,0
"DeMarre Carroll, Dennis Schroder, Jeff Teague, Mike Scott, Paul Millsap","ATL",0,43,704,0
"DeMarre Carroll, Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Muscala","ATL",0,0,705,0
"DeMarre Carroll, Dennis Schroder, Kent Bazemore, Kyle Korver, Pero Antic","ATL",0,0,706,0
"DeMarre Carroll, Dennis Schroder, Kent Bazemore, Mike Muscala, Pero Antic","ATL",0,21,707,0
"DeMarre Carroll, Dennis Schroder, Kyle Korver, Mike Muscala, Mike Scott","ATL",0,0,708,0
"DeMarre Carroll, Dennis Schroder, Kyle Korver, Mike Scott, Shelvin Mack","ATL",0,0,709,0
"DeMarre Carroll, Jeff Teague, Kent Bazemore, Kyle Korver, Paul Millsap","ATL",0,0,710,0
"DeMarre Carroll, Jeff Teague, Kent Bazemore, Mike Scott, Shelvin Mack","ATL",0,0,711,0
"DeMarre Carroll, Jeff Teague, Kent Bazemore, Paul Millsap, Shelvin Mack","ATL",0,98,712,1
"DeMarre Carroll, Jeff Teague, Mike Muscala, Mike Scott, Shelvin Mack","ATL",0,0,713,0
"DeMarre Carroll, Jeff Teague, Paul Millsap, Pero Antic, Shelvin Mack","ATL",0,116,714,1
"DeMarre Carroll, Kent Bazemore, Mike Muscala, Mike Scott, Shelvin Mack","ATL",0,0,715,0
"DeMarre Carroll, Kent Bazemore, Mike Muscala, Paul Millsap, Shelvin Mack","ATL",0,11,716,0
"DeMarre Carroll, Kyle Korver, Mike Muscala, Mike Scott, Shelvin Mack","ATL",0,0,717,0
"Dennis Schroder, Jeff Teague, Kent Bazemore, Mike Scott, Paul Millsap","ATL",0,0,718,0
"Dennis Schroder, Jeff Teague, Kent Bazemore, Paul Millsap, Pero Antic","ATL",0,5,719,0
"Dennis Schroder, Jeff Teague, Kyle Korver, Mike Muscala, Mike Scott","ATL",0,163,720,2
"Dennis Schroder, Jeff Teague, Kyle Korver, Mike Scott, Shelvin Mack","ATL",0,0,721,0
"Dennis Schroder, Jeff Teague, Mike Scott, Paul Millsap, Shelvin Mack","ATL",0,0,722,0
"Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Muscala, Mike Scott","ATL",0,0,723,0
"Dennis Schroder, Kent Bazemore, Kyle Korver, Mike Muscala, Pero Antic","ATL",0,2,724,0
"Derrick Rose, Doug McDermott, Jimmy Butler, Nikola Mirotic, Tony Snell","CHI",0,0,725,0
"Derrick Rose, Doug McDermott, Nazr Mohammed, Nikola Mirotic, Tony Snell","CHI",0,0,726,0
"Derrick Rose, Jimmy Butler, Joakim Noah, Kirk Hinrich, Tony Snell","CHI",0,49,727,0
"Derrick Rose, Jimmy Butler, Kirk Hinrich, Mike Dunleavy, Pau Gasol","CHI",0,123,728,2
"Derrick Rose, Jimmy Butler, Mike Dunleavy, Nikola Mirotic, Tony Snell","CHI",0,0,729,0
"Derrick Rose, Jimmy Butler, Nikola Mirotic, Pau Gasol, Taj Gibson","CHI",0,79,730,1
"Derrick Rose, Joakim Noah, Mike Dunleavy, Pau Gasol, Tony Snell","CHI",0,0,731,0
"Derrick Rose, Kirk Hinrich, Mike Dunleavy, Pau Gasol, Taj Gibson","CHI",0,99,732,1
"Derrick Rose, Mike Dunleavy, Nikola Mirotic, Taj Gibson, Tony Snell","CHI",0,0,733,0
"Devin Harris, Dirk Nowitzki, Monta Ellis, Raymond Felton, Tyson Chandler","DAL",0,0,734,0
"Devin Harris, Dirk Nowitzki, Raymond Felton, Richard Jefferson, Tyson Chandler","DAL",0,0,735,0
"Draymond Green, Klay Thompson, Leandro Barbosa, Marreese Speights, Shaun Livingston","GSW",0,0,736,0
"Draymond Green, Klay Thompson, Marreese Speights, Shaun Livingston, Stephen Curry","GSW",0,0,737,0
"Draymond Green, Leandro Barbosa, Marreese Speights, Shaun Livingston, Stephen Curry","GSW",0,0,738,0
"Drew Gooden, Garrett Temple, Marcin Gortat, Otto Porter Jr., Will Bynum","WAS",0,104,739,1
"Drew Gooden, Garrett Temple, Nene, Otto Porter Jr., Will Bynum","WAS",0,163,740,2
"Drew Gooden, John Wall, Kevin Seraphin, Paul Pierce, Ramon Sessions","WAS",0,27,741,0
"Drew Gooden, John Wall, Marcin Gortat, Paul Pierce, Ramon Sessions","WAS",0,0,742,0
"Drew Gooden, Nene, Otto Porter Jr., Ramon Sessions, Rasual Butler","WAS",0,51,743,0
"Dwight Howard, James Harden, Jason Terry, Josh Smith, Pablo Prigioni","HOU",0,0,744,0
"Dwight Howard, James Harden, Jason Terry, Josh Smith, Terrence Jones","HOU",0,0,745,0
"Dwight Howard, James Harden, Josh Smith, Pablo Prigioni, Trevor Ariza","HOU",0,427,746,7
"Dwight Howard, James Harden, Josh Smith, Terrence Jones, Trevor Ariza","HOU",0,0,747,0
"Dwight Howard, Jason Terry, Pablo Prigioni, Terrence Jones, Trevor Ariza","HOU",0,0,748,0
"Elton Brand, Kyle Korver, Mike Muscala, Mike Scott, Shelvin Mack","ATL",0,0,749,0
"Ersan Ilyasova, Giannis Antetokounmpo, Jerryd Bayless, John Henson, Michael Carter-Williams","MIL",0,0,750,0
"Evan Turner, Gerald Wallace, Jared Sullinger, Jonas Jerebko, Marcus Smart","BOS",0,0,751,0
"Evan Turner, Gigi Datome, Isaiah Thomas, Jared Sullinger, Kelly Olynyk","BOS",0,0,752,0
"Evan Turner, Gigi Datome, Isaiah Thomas, Jared Sullinger, Marcus Smart","BOS",0,0,753,0
"Evan Turner, Gigi Datome, Isaiah Thomas, Jared Sullinger, Tyler Zeller","BOS",0,0,754,0
"Evan Turner, Gigi Datome, Isaiah Thomas, Jonas Jerebko, Tyler Zeller","BOS",0,0,755,0
"Evan Turner, Isaiah Thomas, Jae Crowder, Jared Sullinger, Jonas Jerebko","BOS",0,111,756,1
"Evan Turner, Isaiah Thomas, Jae Crowder, Jared Sullinger, Tyler Zeller","BOS",0,0,757,0
"Evan Turner, Isaiah Thomas, Jared Sullinger, Marcus Smart, Tyler Zeller","BOS",0,111,758,1
"Evan Turner, Jae Crowder, Jonas Jerebko, Marcus Smart, Tyler Zeller","BOS",0,303,759,5
"Festus Ezeli, James Michael McAdoo, Justin Holiday, Leandro Barbosa, Shaun Livingston","GSW",0,0,760,0
"Giannis Antetokounmpo, Jared Dudley, Jerryd Bayless, John Henson, Michael Carter-Williams","MIL",0,0,761,0
