"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Josh Smith","21400555","HOU",6,1233
"Josh Smith","21400753","HOU",6,1968
"Josh Smith","21400930","HOU",6,1792
"Josh Smith","21401104","HOU",6,1671
"JR Smith","21400018","NYK",6,1508
"JR Smith","21400276","NYK",6,1832
"JR Smith","21401167","CLE",6,2426
"Justin Hamilton","21400170","MIA",6,254
"Jusuf Nurkic","21401017","DEN",6,692
"Kawhi Leonard","21400867","SAS",6,2186
"Kelly Olynyk","21400385","BOS",6,1514
"Kendrick Perkins","21400277","OKC",6,1297
"Kendrick Perkins","21400424","OKC",6,1412
"Kendrick Perkins","21400738","OKC",6,1375
"Kenneth Faried","21400181","DEN",6,1635
"Kenneth Faried","21400398","DEN",6,1505
"Kent Bazemore","21400843","ATL",6,1368
"Kent Bazemore","21401077","ATL",6,1069
"Kent Bazemore","21401138","ATL",6,1179
"Kent Bazemore","21401176","ATL",6,933
"Kentavious Caldwell-Pope","21400297","DET",6,1950
"Kentavious Caldwell-Pope","21400587","DET",6,1674
"Kentavious Caldwell-Pope","21400839","DET",6,1972
"Kevin Durant","21400326","OKC",6,1807
"Kevin Durant","21400335","OKC",6,1702
"Kevin Garnett","21400075","BKN",6,795
"Kevin Garnett","21400848","MIN",6,1118
"Kevin Love","21401203","CLE",6,1574
"Kevin Seraphin","21400388","WAS",6,637
"Kevin Seraphin","21400991","WAS",6,356
"Khris Middleton","21400218","MIL",6,1112
"Khris Middleton","21400381","MIL",6,1090
"Khris Middleton","21400520","MIL",6,1827
"Kirk Hinrich","21400154","CHI",6,2019
"Kirk Hinrich","21400410","CHI",6,1267
"KJ McDaniels","21400288","PHI",6,1966
"Kosta Koufos","21400795","MEM",6,1449
"Kris Humphries","21400250","WAS",6,1419
"Kris Humphries","21400719","WAS",6,1532
"Kyle Anderson","21400249","SAS",6,273
"Kyle Anderson","21400390","SAS",6,2054
"Kyle Anderson","21400545","SAS",6,201
"Kyle Korver","21400008","ATL",6,2010
"Kyle Korver","21400064","ATL",6,2184
"Kyle Korver","21400732","ATL",6,2200
"Kyle Korver","21401077","ATL",6,2006
"Kyle Korver","21401205","ATL",6,2053
"Kyle Lowry","21400675","TOR",6,2046
"Kyle O'Quinn","21400359","ORL",6,1138
"Kyle Singler","21400551","DET",6,1700
"Kyrie Irving","21400308","CLE",6,2547
"Kyrie Irving","21400416","CLE",6,2217
"LaMarcus Aldridge","21400015","POR",6,2046
"LaMarcus Aldridge","21400107","POR",6,2331
"Lance Stephenson","21400600","CHA",6,1186
"Lance Thomas","21400229","OKC",6,1148
"Lance Thomas","21400645","NYK",6,1493
"Langston Galloway","21401001","NYK",6,2856
"Langston Galloway","21401151","NYK",6,1683
"Lavoy Allen","21400516","IND",6,1208
"Leandro Barbosa","21400431","GSW",6,175
"Leandro Barbosa","21400741","GSW",6,842
"Leandro Barbosa","21400838","GSW",6,806
"Leandro Barbosa","21401036","GSW",6,1662
"LeBron James","21400900","CLE",6,2247
"Lester Hudson","21401144","LAC",6,907
"Lorenzo Brown","21400945","MIN",6,183
"Lou Amundson","21400199","CLE",6,938
"Lou Amundson","21400652","NYK",6,1338
"Lou Williams","21400008","TOR",6,917
"Lou Williams","21400248","TOR",6,1551
"Lou Williams","21400304","TOR",6,1681
"Lou Williams","21400565","TOR",6,1418
"Lou Williams","21401080","TOR",6,1686
"Luc Mbah a Moute","21400270","PHI",6,1698
"Luc Mbah a Moute","21401058","PHI",6,1704
"Luis Scola","21400287","IND",6,1059
"Luke Babbitt","21400947","NOP",6,786
"Luke Ridnour","21400842","ORL",6,558
"Luke Ridnour","21401062","ORL",6,905
"Luol Deng","21400185","MIA",6,1972
"Luol Deng","21400195","MIA",6,2269
"Luol Deng","21400777","MIA",6,2009
"Luol Deng","21401155","MIA",6,2463
"Manu Ginobili","21400139","SAS",6,1586
"Manu Ginobili","21400314","SAS",6,1667
"Marcin Gortat","21400236","WAS",6,2477
"Marcus Morris Sr.","21400184","PHX",6,916
"Marcus Morris Sr.","21400897","PHX",6,1211
"Marcus Smart","21400331","BOS",6,220
"Marcus Smart","21400527","BOS",6,1294
"Marcus Smart","21400639","BOS",6,1609
"Marcus Smart","21400716","BOS",6,1809
"Marcus Thornton","21400125","BOS",6,1089
"Mario Chalmers","21401055","MIA",6,1619
"Markieff Morris","21400079","PHX",6,1913
"Markieff Morris","21400221","PHX",6,2151
"Markieff Morris","21400246","PHX",6,2324
"Markieff Morris","21400290","PHX",6,1856
"Markieff Morris","21400393","PHX",6,2001
"Markieff Morris","21400988","PHX",6,1586
"Marreese Speights","21400340","GSW",6,1104
"Marreese Speights","21400960","GSW",6,1059
"Marvin Williams","21400195","CHA",6,1469
"Mason Plumlee","21400978","BKN",6,1259
"Matt Barnes","21400431","LAC",6,1932
"Matt Barnes","21400781","LAC",6,1930
"Matt Barnes","21401159","LAC",6,1871
"Matt Bonner","21400002","SAS",6,872
"Matt Bonner","21400108","SAS",6,1434
"Matt Bonner","21400249","SAS",6,862
"Matt Bonner","21400282","SAS",6,1243
"Matt Bonner","21400314","SAS",6,1251
"Matt Bonner","21401001","SAS",6,761
"Matthew Dellavedova","21400018","CLE",6,1079
"Matthew Dellavedova","21400599","CLE",6,1389
"Maurice Harkless","21401224","ORL",6,705
"Michael Carter-Williams","21401055","MIL",6,1565
"Michael Kidd-Gilchrist","21400495","CHA",6,2176
"Michael Kidd-Gilchrist","21400600","CHA",6,2177
"Mike Conley","21400873","MEM",6,2119
"Mike Dunleavy","21400289","CHI",6,1526
"Mike Dunleavy","21400447","CHI",6,1724
"Mike Dunleavy","21401051","CHI",6,1521
"Mike Miller","21400401","CLE",6,984
"Mike Muscala","21401026","ATL",6,273
"Mike Scott","21400032","ATL",6,840
"Mike Scott","21400708","ATL",6,870
"Mike Scott","21401138","ATL",6,573
"Miles Plumlee","21400596","PHX",6,562
"Miles Plumlee","21400691","PHX",6,347
"Miles Plumlee","21400745","PHX",6,1025
"Mirza Teletovic","21400403","BKN",6,1447
"Mo Williams","21400890","CHA",6,2243
"Monta Ellis","21400163","DAL",6,2241
"Monta Ellis","21400685","DAL",6,2322
"Monta Ellis","21400996","DAL",6,2231
"Nate Robinson","21400096","DEN",6,851
"Nazr Mohammed","21401217","CHI",6,406
"Nene","21400083","WAS",6,1863
"Nene","21400363","WAS",6,1261
"Nene","21400707","WAS",6,2270
"Nerlens Noel","21400539","PHI",6,1940
"Nerlens Noel","21400696","PHI",6,1854
"Nerlens Noel","21400857","PHI",6,2037
"Nick Calathes","21400710","MEM",6,543
"Nick Calathes","21400725","MEM",6,644
"Nick Calathes","21401166","MEM",6,521
"Nick Collison","21400297","OKC",6,911
"Nick Collison","21401222","OKC",6,1573
"Nick Young","21400439","LAL",6,1718
"Nicolas Batum","21400247","POR",6,2126
"Nicolas Batum","21400274","POR",6,2240
"Nicolas Batum","21400562","POR",6,2004
"Nik Stauskas","21400025","SAC",6,976
"Nikola Mirotic","21400379","CHI",6,1613
"Nikola Mirotic","21400679","CHI",6,1840
"Nikola Mirotic","21400818","CHI",6,821
"Nikola Pekovic","21400754","MIN",6,1309
"Nikola Vucevic","21400566","ORL",6,2293
"Norris Cole","21400007","MIA",6,1668
"Norris Cole","21400030","MIA",6,1637
"Norris Cole","21400598","MIA",6,1077
"Norris Cole","21401094","NOP",6,1602
"Ognjen Kuzmic","21400431","GSW",6,175
"Omer Asik","21400541","NOP",6,1283
"Omer Asik","21400722","NOP",6,1968
"Omer Asik","21400884","NOP",6,1487
"Omer Asik","21401182","NOP",6,1330
"Omri Casspi","21400079","SAC",6,635
"Omri Casspi","21400913","SAC",6,1564
"Otto Porter Jr.","21400680","WAS",6,1790
"Otto Porter Jr.","21401031","WAS",6,658
"Otto Porter Jr.","21401097","WAS",6,1054
"P.J. Tucker","21400425","PHX",6,1626
"P.J. Tucker","21400570","PHX",6,1872
"Pablo Prigioni","21400041","NYK",6,1457
"Pablo Prigioni","21400477","NYK",6,1726
"Pablo Prigioni","21401081","HOU",6,1191
"Patrick Beverley","21400436","HOU",6,2087
"Patrick Beverley","21400883","HOU",6,2112
"Patrick Christopher","21400464","UTA",6,305
"Patrick Patterson","21400900","TOR",6,1139
"Patrick Patterson","21401054","TOR",6,1650
"Patty Mills","21400545","SAS",6,1691
"Patty Mills","21400556","SAS",6,1570
"Patty Mills","21400814","SAS",6,1385
"Patty Mills","21400964","SAS",6,808
"Pau Gasol","21400410","CHI",6,1739
"Pau Gasol","21401118","CHI",6,2019
"Paul Millsap","21400396","ATL",6,1779
"Paul Millsap","21400466","ATL",6,2215
"Paul Millsap","21400558","ATL",6,1496
"Paul Pierce","21400179","WAS",6,1782
"Paul Pierce","21400870","WAS",6,2035
"Pero Antic","21400267","ATL",6,1174
"Perry Jones III","21400052","OKC",6,1054
"Perry Jones III","21400408","OKC",6,1620
"Perry Jones III","21400584","OKC",6,178
"Phil Pressey","21400148","BOS",6,1000
"Phil Pressey","21400162","BOS",6,777
"Phil Pressey","21401221","BOS",6,1585
"PJ Hairston","21400384","CHA",6,907
"Quincy Acy","21401061","NYK",6,1095
"Quincy Miller","21400700","SAC",6,451
"Quincy Miller","21401203","DET",6,928
"Quincy Pondexter","21400222","MEM",6,1752
"Rajon Rondo","21400357","BOS",6,1445
"Ramon Sessions","21400938","WAS",6,1123
"Ramon Sessions","21400991","WAS",6,934
"Randy Foye","21401085","DEN",6,1347
"Rasual Butler","21400499","WAS",6,1148
"Ray McCallum","21400700","SAC",6,451
"Raymond Felton","21401184","DAL",6,1794
"Reggie Evans","21400315","SAC",6,1829
"Reggie Evans","21400852","SAC",6,1604
"Reggie Evans","21400998","SAC",6,494
"Richard Jefferson","21400413","DAL",6,1164
"Richard Jefferson","21400486","DAL",6,1270
"Richard Jefferson","21400631","DAL",6,955
"Richard Jefferson","21401171","DAL",6,1630
"Ricky Rubio","21400793","MIN",6,1902
"Robbie Hummel","21401186","MIN",6,1418
"Robert Covington","21400405","PHI",6,2404
"Robert Sacre","21400026","LAL",6,826
"Robert Sacre","21400351","LAL",6,1127
"Robert Sacre","21400392","LAL",6,864
"Robin Lopez","21400200","POR",6,1753
"Robin Lopez","21401191","POR",6,1931
"Rodney Hood","21400286","UTA",6,1536
"Rodney Stuckey","21400774","IND",6,2083
"Rodney Stuckey","21401165","IND",6,1141
"Ronny Turiaf","21400117","MIN",6,579
"Roy Hibbert","21400705","IND",6,1477
"Roy Hibbert","21400840","IND",6,1473
"Roy Hibbert","21401197","IND",6,1625
"Rudy Gay","21400047","SAC",6,1381
"Rudy Gay","21400327","SAC",6,2402
"Rudy Gobert","21400314","UTA",6,921
"Rudy Gobert","21400571","UTA",6,1910
"Rudy Gobert","21401090","UTA",6,2460
"Rudy Gobert","21401145","UTA",6,2266
"Russ Smith","21400192","NOP",6,290
"Ryan Anderson","21400208","NOP",6,1775
"Ryan Hollins","21400700","SAC",6,451
"Ryan Hollins","21400820","SAC",6,402
"Sebastian Telfair","21400111","OKC",6,485
"Serge Ibaka","21400036","OKC",6,1781
"Serge Ibaka","21400408","OKC",6,2268
"Serge Ibaka","21400623","OKC",6,1827
"Sergey Karasev","21400421","BKN",6,1896
"Sergey Karasev","21400527","BKN",6,1366
"Shabazz Napier","21400057","MIA",6,1559
"Shabazz Napier","21400112","MIA",6,821
"Shabazz Napier","21400245","MIA",6,1148
"Shabazz Napier","21400364","MIA",6,1104
"Shabazz Napier","21400644","MIA",6,1314
"Shane Larkin","21400142","NYK",6,1572
"Shane Larkin","21400400","NYK",6,1026
"Shaun Livingston","21400305","GSW",6,1530
"Shaun Livingston","21400775","GSW",6,970
"Shaun Livingston","21400824","GSW",6,1590
"Shaun Livingston","21400838","GSW",6,850
"Shaun Livingston","21400944","GSW",6,1504
"Shawn Marion","21400098","CLE",6,1804
"Shawn Marion","21400211","CLE",6,1798
"Shawn Marion","21400676","CLE",6,1156
"Shawne Williams","21400007","MIA",6,1901
"Shawne Williams","21400404","MIA",6,1858
"Shawne Williams","21400934","DET",6,916
"Shayne Whittington","21400448","IND",6,124
"Shelvin Mack","21400396","ATL",6,1054
"Solomon Hill","21400552","IND",6,2164
"Spencer Dinwiddie","21401033","DET",6,1228
"Spencer Hawes","21400781","LAC",6,833
"Spencer Hawes","21401075","LAC",6,1136
"Stephen Curry","21400121","GSW",6,1916
"Stephen Curry","21400665","GSW",6,1983
"Stephen Curry","21400907","GSW",6,2195
"Steve Blake","21400259","POR",6,1436
"Steven Adams","21400178","OKC",6,1542
"Taj Gibson","21400053","CHI",6,1942
"Taj Gibson","21401161","CHI",6,1743
"Tarik Black","21400290","HOU",6,1005
"Tarik Black","21401102","LAL",6,845
"Tarik Black","21401211","LAL",6,1442
"Tayshaun Prince","21401033","DET",6,1392
"Terrence Jones","21400012","HOU",6,1573
"Terrence Ross","21400457","TOR",6,2120
"Thabo Sefolosha","21400358","ATL",6,907
"Thabo Sefolosha","21400396","ATL",6,699
"Thabo Sefolosha","21400592","ATL",6,1016
"Thabo Sefolosha","21401138","ATL",6,1365
"Thaddeus Young","21400567","MIN",6,2134
"Thaddeus Young","21400724","MIN",6,2365
"Thomas Robinson","21400042","POR",6,848
"Thomas Robinson","21400055","POR",6,635
"Thomas Robinson","21401006","PHI",6,973
"Thomas Robinson","21401227","PHI",6,1544
"Tiago Splitter","21400322","SAS",6,482
"Tiago Splitter","21400875","SAS",6,919
"Tiago Splitter","21400921","SAS",6,1541
"Tim Duncan","21400131","SAS",6,1514
"Tim Duncan","21400774","SAS",6,1823
"Tim Duncan","21401010","SAS",6,2043
"Tim Duncan","21401168","SAS",6,1657
"Tim Hardaway Jr.","21400299","NYK",6,764
"Tim Hardaway Jr.","21400988","NYK",6,132
"Tim Hardaway Jr.","21401151","NYK",6,1570
"Timofey Mozgov","21400391","DEN",6,1509
"Timofey Mozgov","21400796","CLE",6,2014
"Timofey Mozgov","21400856","CLE",6,1139
"Timofey Mozgov","21401148","CLE",6,1902
"Tobias Harris","21400292","ORL",6,2335
"Tony Allen","21400654","MEM",6,1130
"Tony Parker","21400774","SAS",6,1823
"Tony Snell","21401009","CHI",6,2393
"Travis Wear","21400245","NYK",6,531
"Trevor Ariza","21400883","HOU",6,2534
"Trevor Booker","21400048","UTA",6,1646
"Trevor Booker","21400091","UTA",6,1040
"Trevor Booker","21400157","UTA",6,1358
"Trey Burke","21400780","UTA",6,1293
"Trey Burke","21400836","UTA",6,1708
"Tristan Thompson","21400066","CLE",6,1476
"Tristan Thompson","21400401","CLE",6,1216
"Tristan Thompson","21401178","CLE",6,975
"Troy Daniels","21400779","MIN",6,122
"Troy Daniels","21400997","CHA",6,213
"Ty Lawson","21400209","DEN",6,2120
"Ty Lawson","21400440","DEN",6,2336
"Ty Lawson","21400787","DEN",6,2692
"Tyler Ennis","21400232","PHX",6,899
"Tyler Ennis","21400847","MIL",6,1412
"Tyler Ennis","21401003","MIL",6,1393
"Tyler Hansbrough","21400592","TOR",6,951
"Tyler Hansbrough","21400664","TOR",6,365
"Tyler Hansbrough","21400684","TOR",6,729
"Tyler Johnson","21400925","MIA",6,2646
"Tyler Zeller","21400475","BOS",6,1058
"Tyler Zeller","21400649","BOS",6,1386
"Tyler Zeller","21401164","BOS",6,1279
"Tyreke Evans","21400225","NOP",6,2154
"Tyreke Evans","21400849","NOP",6,2254
"Tyreke Evans","21400903","NOP",6,2155
"Tyreke Evans","21401156","NOP",6,1653
"Tyson Chandler","21400323","DAL",6,1880
"Udonis Haslem","21400267","MIA",6,720
"Udonis Haslem","21401007","MIA",6,1820
"Victor Claver","21400411","POR",6,250
"Victor Claver","21400712","POR",6,65
"Victor Oladipo","21400343","ORL",6,2157
"Victor Oladipo","21400575","ORL",6,2325
"Vince Carter","21400436","MEM",6,1367
"Vince Carter","21400446","MEM",6,1326
"Vince Carter","21400670","MEM",6,1303
"Wesley Johnson","21400918","LAL",6,1790
"Wesley Matthews","21400107","POR",6,2141
"Will Barton","21400361","POR",6,486
"Will Barton","21401085","DEN",6,1193
"Willie Green","21400246","ORL",6,1137
"Willie Green","21400272","ORL",6,748
"Willie Green","21400706","ORL",6,1682
"Willie Green","21400803","ORL",6,1445
"Wilson Chandler","21400197","DEN",6,2490
"Wilson Chandler","21400325","DEN",6,1436
"Wilson Chandler","21400895","DEN",6,1805
"Wilson Chandler","21400930","DEN",6,2257
"Zach LaVine","21400696","MIN",6,1472
"Zach LaVine","21400848","MIN",6,1069
"Zach LaVine","21400945","MIN",6,836
"Zach Randolph","21400136","MEM",6,2224
"Zach Randolph","21400222","MEM",6,1657
"Zach Randolph","21400296","MEM",6,1425
"Zach Randolph","21400365","MEM",6,1561
"Zach Randolph","21400670","MEM",6,2019
"Zach Randolph","21400740","MEM",6,2008
"Zaza Pachulia","21400207","MIL",6,1058
"Zaza Pachulia","21400876","MIL",6,1454
"Zaza Pachulia","21401022","MIL",6,2406
"Zaza Pachulia","21401221","MIL",6,910
"Aaron Gordon","21400748","ORL",5,1380
"Aaron Gordon","21400825","ORL",5,617
"Aaron Gordon","21401133","ORL",5,1819
"AJ Price","21400083","IND",5,1049
"Al-Farouq Aminu","21400137","DAL",5,1372
"Al-Farouq Aminu","21400227","DAL",5,1469
"Al-Farouq Aminu","21400298","DAL",5,772
"Al-Farouq Aminu","21400550","DAL",5,520
"Al-Farouq Aminu","21400841","DAL",5,1676
"Al Horford","21400205","ATL",5,1367
"Al Jefferson","21400004","CHA",5,2429
"Al Jefferson","21400028","CHA",5,2258
"Al Jefferson","21400611","CHA",5,1504
"Al Jefferson","21401087","CHA",5,1038
"Alan Anderson","21400033","BKN",5,603
"Alan Anderson","21400060","BKN",5,1481
"Alan Anderson","21400683","BKN",5,2171
"Alex Len","21400458","PHX",5,1510
"Alex Len","21400507","PHX",5,912
"Alex Len","21400531","PHX",5,1622
"Alex Len","21400622","PHX",5,1132
"Alex Len","21400704","PHX",5,1243
"Alex Len","21400745","PHX",5,563
"Alexis Ajinca","21400128","NOP",5,794
"Alexis Ajinca","21400437","NOP",5,607
"Alexis Ajinca","21400488","NOP",5,965
"Alexis Ajinca","21400817","NOP",5,652
"Allen Crabbe","21401020","POR",5,62
"Allen Crabbe","21401070","POR",5,1826
"Alonzo Gee","21400036","DEN",5,1025
"Alonzo Gee","21400581","DEN",5,853
"Amar'e Stoudemire","21400618","NYK",5,1230
"Andre Drummond","21400917","DET",5,1881
"Andre Iguodala","21400206","GSW",5,1110
"Andre Iguodala","21400886","GSW",5,1788
"Andre Miller","21400791","WAS",5,699
"Andre Roberson","21400382","OKC",5,2058
"Andre Roberson","21400755","OKC",5,1357
"Andrea Bargnani","21400950","NYK",5,2007
"Andrew Bogut","21401089","GSW",5,1124
"Andrew Nicholson","21400016","ORL",5,313
"Andrew Nicholson","21401143","ORL",5,914
"Andrew Wiggins","21400754","MIN",5,2601
"Andrew Wiggins","21400769","MIN",5,2369
"Anthony Davis","21400469","NOP",5,2534
"Anthony Davis","21400577","NOP",5,2091
"Anthony Davis","21401003","NOP",5,2491
"Anthony Morrow","21400178","OKC",5,1516
"Anthony Morrow","21400593","OKC",5,1498
"Anthony Morrow","21401100","OKC",5,1662
"Anthony Morrow","21401209","OKC",5,1876
"Anthony Tolliver","21400221","PHX",5,258
"Anthony Tolliver","21400577","DET",5,827
"Anthony Tolliver","21400664","DET",5,1647
"Anthony Tolliver","21401006","DET",5,2029
"Anthony Tolliver","21401203","DET",5,1527
"Archie Goodwin","21400808","PHX",5,1269
"Archie Goodwin","21400988","PHX",5,1360
"Aron Baynes","21400131","SAS",5,1218
"Aron Baynes","21400191","SAS",5,1238
"Aron Baynes","21400241","SAS",5,1137
"Aron Baynes","21400986","SAS",5,632
"Aron Baynes","21401098","SAS",5,1111
"Arron Afflalo","21400181","DEN",5,1713
"Arron Afflalo","21400325","DEN",5,1702
"Arron Afflalo","21400530","DEN",5,2581
"Austin Daye","21401176","ATL",5,303
"Austin Rivers","21400045","NOP",5,1032
"Austin Rivers","21400690","LAC",5,1342
"Austin Rivers","21400932","LAC",5,1863
"Avery Bradley","21400194","BOS",5,2004
"Avery Bradley","21400254","BOS",5,1773
"Avery Bradley","21400538","BOS",5,2407
"Avery Bradley","21400969","BOS",5,2181
"Ben McLemore","21400287","SAC",5,2796
"Beno Udrih","21400028","MEM",5,1273
"Beno Udrih","21400151","MEM",5,1487
"Beno Udrih","21400588","MEM",5,1730
"Beno Udrih","21400670","MEM",5,1563
"Bismack Biyombo","21400172","CHA",5,742
"Bismack Biyombo","21400369","CHA",5,446
"Bismack Biyombo","21400600","CHA",5,2186
"Bismack Biyombo","21401202","CHA",5,1811
"Blake Griffin","21400026","LAC",5,2334
"Bojan Bogdanovic","21400815","BKN",5,2244
"Boris Diaw","21400089","SAS",5,1901
"Boris Diaw","21400390","SAS",5,1689
"Boris Diaw","21400875","SAS",5,1375
"Bradley Beal","21400318","WAS",5,2035
"Bradley Beal","21400612","WAS",5,1399
"Brandan Wright","21400510","BOS",5,583
"Brandan Wright","21400808","PHX",5,880
"Brandon Bass","21400125","BOS",5,1117
"Brandon Bass","21400919","BOS",5,2258
"Brandon Bass","21401115","BOS",5,1706
"Brandon Jennings","21400601","DET",5,1338
"Brandon Knight","21400638","MIL",5,1595
"Brandon Knight","21400850","PHX",5,1980
"Brandon Knight","21400855","PHX",5,2852
"Brendan Haywood","21400561","CLE",5,346
"Brendan Haywood","21400809","CLE",5,355
"Brian Roberts","21400997","CHA",5,357
"Brian Roberts","21401112","CHA",5,535
"Brook Lopez","21400505","BKN",5,1526
"Brook Lopez","21401078","BKN",5,2270
"C.J. Watson","21400460","IND",5,1612
"C.J. Watson","21400962","IND",5,1367
"C.J. Wilcox","21400765","LAC",5,560
"Carlos Boozer","21400097","LAL",5,1814
"Caron Butler","21400150","DET",5,1591
"Caron Butler","21400653","DET",5,1412
"Chandler Parsons","21400439","DAL",5,1956
"Chandler Parsons","21401057","DAL",5,2409
"Channing Frye","21400485","ORL",5,1514
"Channing Frye","21400803","ORL",5,1073
"Charlie Villanueva","21400470","DAL",5,745
"Charlie Villanueva","21400486","DAL",5,469
"Charlie Villanueva","21400550","DAL",5,865
"Charlie Villanueva","21400827","DAL",5,1085
"Chase Budinger","21400305","MIN",5,520
"Chase Budinger","21400959","MIN",5,1165
"Chase Budinger","21401067","MIN",5,2417
"Chris Andersen","21400007","MIA",5,1450
"Chris Andersen","21400817","MIA",5,1081
"Chris Bosh","21400559","MIA",5,2346
"Chris Douglas-Roberts","21400443","LAC",5,102
"Chris Kaman","21400153","POR",5,1246
"Chris Kaman","21400762","POR",5,932
"Chris Paul","21400399","LAC",5,2187
"Chuck Hayes","21401188","TOR",5,918
"CJ McCollum","21400082","POR",5,616
"CJ McCollum","21400501","POR",5,455
"CJ McCollum","21401007","POR",5,814
"CJ McCollum","21401107","POR",5,1402
"CJ Miles","21400230","IND",5,1288
"CJ Miles","21400516","IND",5,1598
"CJ Miles","21401149","IND",5,1537
"Cleanthony Early","21400075","NYK",5,943
"Cleanthony Early","21400872","NYK",5,1178
"Cleanthony Early","21400966","NYK",5,1413
"Cody Zeller","21400071","CHA",5,2126
"Cody Zeller","21400689","CHA",5,2191
"Cody Zeller","21400768","CHA",5,1626
"Cole Aldrich","21400322","NYK",5,978
"Cole Aldrich","21400451","NYK",5,1451
"Cole Aldrich","21400966","NYK",5,1184
"Cole Aldrich","21401041","NYK",5,1070
"Corey Brewer","21400698","HOU",5,1383
"Corey Brewer","21400846","HOU",5,1605
"Cory Jefferson","21400863","BKN",5,594
"Cory Joseph","21400282","SAS",5,1405
"Cory Joseph","21400339","SAS",5,2127
"Cory Joseph","21400354","SAS",5,1921
"Cory Joseph","21400739","SAS",5,934
"Cory Joseph","21401150","SAS",5,1077
"Courtney Lee","21400604","MEM",5,1986
"Courtney Lee","21401185","MEM",5,2027
"Dahntay Jones","21401013","LAC",5,711
"Damian Lillard","21400634","POR",5,2437
"Damian Lillard","21401091","POR",5,1774
"Damjan Rudez","21400912","IND",5,715
"Damjan Rudez","21401149","IND",5,325
"Danilo Gallinari","21400011","DEN",5,1098
"Danilo Gallinari","21400122","DEN",5,1337
"Danny Granger","21400559","MIA",5,1439
"Danny Granger","21400777","MIA",5,1342
"Danny Green","21400663","SAS",5,1353
"Dante Exum","21400780","UTA",5,1993
"Darrell Arthur","21400304","DEN",5,1445
"Darrell Arthur","21400921","DEN",5,992
"Darren Collison","21400327","SAC",5,2514
"Darren Collison","21400451","SAC",5,2577
"Darren Collison","21400461","SAC",5,1842
"Darren Collison","21400705","SAC",5,2383
"David Lee","21400518","GSW",5,1279
"David Lee","21400793","GSW",5,789
"David Lee","21400814","GSW",5,1117
"David Lee","21400886","GSW",5,634
"David West","21400398","IND",5,1931
"DeAndre Jordan","21400048","LAC",5,2294
"DeAndre Jordan","21400559","LAC",5,1972
"DeJuan Blair","21400759","WAS",5,355
"DeMar DeRozan","21400186","TOR",5,2509
"DeMarcus Cousins","21400451","SAC",5,1934
"DeMarcus Cousins","21401042","SAC",5,1369
"DeMarre Carroll","21400205","ATL",5,2108
"DeMarre Carroll","21400558","ATL",5,1716
"DeMarre Carroll","21400642","ATL",5,1906
"Dennis Schroder","21400642","ATL",5,1072
"Dennis Schroder","21400822","ATL",5,1580
"Dennis Schroder","21400989","ATL",5,2250
"Deron Williams","21400266","BKN",5,2349
"Deron Williams","21400386","BKN",5,610
"Deron Williams","21400734","BKN",5,1968
"Deron Williams","21400886","BKN",5,2061
"Derrick Rose","21400204","CHI",5,1477
"Devin Harris","21400214","DAL",5,2374
"Devin Harris","21400470","DAL",5,776
"Dewayne Dedmon","21400444","ORL",5,655
"Dewayne Dedmon","21400609","ORL",5,754
"Dewayne Dedmon","21400956","ORL",5,1182
"Dion Waiters","21400738","OKC",5,1986
"Dirk Nowitzki","21400340","DAL",5,1959
"Dirk Nowitzki","21400397","DAL",5,1958
"Dirk Nowitzki","21400827","DAL",5,1476
"Dirk Nowitzki","21400996","DAL",5,1631
"Donald Sloan","21400074","IND",5,2014
"Donald Sloan","21400112","IND",5,2036
"Donald Sloan","21400407","IND",5,1151
"Donald Sloan","21400644","IND",5,549
"Donatas Motiejunas","21400378","HOU",5,2507
"Donatas Motiejunas","21400512","HOU",5,1594
"Donatas Motiejunas","21400983","HOU",5,2584
"Dorell Wright","21400299","POR",5,151
"Dorell Wright","21400441","POR",5,1160
"Dorell Wright","21400975","POR",5,1009
"Draymond Green","21400087","GSW",5,2049
"Draymond Green","21400749","GSW",5,2126
"Drew Gooden","21400759","WAS",5,355
"Dwyane Wade","21400429","MIA",5,2200
"Dwyane Wade","21400657","MIA",5,2322
"Dwyane Wade","21400955","MIA",5,2015
"E'Twaun Moore","21400447","CHI",5,1185
"E'Twaun Moore","21400893","CHI",5,472
"Earl Barron","21400944","PHX",5,176
"Earl Clark","21400668","BKN",5,367
"Earl Clark","21401177","BKN",5,206
"Ed Davis","21400234","LAL",5,890
"Ed Davis","21400667","LAL",5,1476
"Ed Davis","21400868","LAL",5,1585
"Ekpe Udoh","21400443","LAC",5,102
"Ekpe Udoh","21400477","LAC",5,99
"Ekpe Udoh","21400765","LAC",5,560
"Elfrid Payton","21400645","ORL",5,2233
"Elfrid Payton","21401161","ORL",5,2373
"Elfrid Payton","21401187","ORL",5,2215
"Elijah Millsap","21400626","UTA",5,1232
"Elton Brand","21401176","ATL",5,303
"Enes Kanter","21400110","UTA",5,1732
"Enes Kanter","21400855","OKC",5,2192
"Eric Bledsoe","21400165","PHX",5,2178
"Eric Bledsoe","21400201","PHX",5,2235
"Eric Bledsoe","21400406","PHX",5,1729
"Eric Bledsoe","21401126","PHX",5,2407
"Eric Gordon","21400942","NOP",5,1816
"Erick Green","21400594","DEN",5,84
"Erick Green","21400895","DEN",5,433
