"lineup","slugTeam","seasonPM","seasonSecs","l_id","Season_mins"
"Anthony Davis, Austin Rivers, Dante Cunningham, Jrue Holiday, Ryan Anderson","NOP",17,2610,245,43
"Anthony Davis, Eric Gordon, Quincy Pondexter, Ryan Anderson, Tyreke Evans","NOP",17,4321,246,72
"Beno Udrih, Jarnell Stokes, Jon Leuer, Nick Calathes, Quincy Pondexter","MEM",17,758,247,12
"Boris Diaw, Cory Joseph, Danny Green, Manu Ginobili, Tiago Splitter","SAS",17,1631,248,27
"Bradley Beal, Drew Gooden, John Wall, Marcin Gortat, Paul Pierce","WAS",17,4234,249,70
"Chris Andersen, Chris Bosh, Luol Deng, Mario Chalmers, Shabazz Napier","MIA",17,1700,250,28
"Chris Copeland, Damjan Rudez, Ian Mahinmi, Lavoy Allen, Rodney Stuckey","IND",17,1165,251,19
"Chris Paul, DeAndre Jordan, JJ Redick, Jordan Hamilton, Spencer Hawes","LAC",17,1601,252,26
"Courtney Lee, Kosta Koufos, Mike Conley, Quincy Pondexter, Zach Randolph","MEM",17,504,253,8
"Courtney Lee, Kosta Koufos, Nick Calathes, Tony Allen, Zach Randolph","MEM",17,865,254,14
"Donatas Motiejunas, James Harden, Jason Terry, Josh Smith, Trevor Ariza","HOU",17,2287,255,38
"Goran Dragic, James Ennis III, Luol Deng, Mario Chalmers, Udonis Haslem","MIA",17,949,256,15
"Henry Sims, Hollis Thompson, Jerami Grant, Michael Carter-Williams, Robert Covington","PHI",17,730,257,12
"Isaiah Thomas, Jae Crowder, Jonas Jerebko, Kelly Olynyk, Marcus Smart","BOS",17,1577,258,26
"Aaron Brooks, Derrick Rose, Jimmy Butler, Joakim Noah, Nikola Mirotic","CHI",16,863,259,14
"Aaron Brooks, Jimmy Butler, Joakim Noah, Nikola Mirotic, Tony Snell","CHI",16,1584,260,26
"Al-Farouq Aminu, Chandler Parsons, Monta Ellis, Rajon Rondo, Tyson Chandler","DAL",16,3718,261,61
"Al-Farouq Aminu, Charlie Villanueva, Devin Harris, J.J. Barea, Tyson Chandler","DAL",16,870,262,14
"Al Horford, Jeff Teague, Kyle Korver, Mike Scott, Thabo Sefolosha","ATL",16,769,263,12
"Alex Len, Archie Goodwin, Eric Bledsoe, Markieff Morris, P.J. Tucker","PHX",16,499,264,8
"Allen Crabbe, Chris Kaman, Damian Lillard, LaMarcus Aldridge, Steve Blake","POR",16,948,265,15
"Amar'e Stoudemire, Carmelo Anthony, Jason Smith, Jose Calderon, Tim Hardaway Jr.","NYK",16,650,266,10
"Amir Johnson, Greivis Vasquez, Kyle Lowry, Lou Williams, Patrick Patterson","TOR",16,1371,267,22
"Andre Iguodala, Andrew Bogut, Leandro Barbosa, Shaun Livingston, Stephen Curry","GSW",16,392,268,6
"Anthony Tolliver, Jodie Meeks, Joel Anthony, Kentavious Caldwell-Pope, Reggie Jackson","DET",16,481,269,8
"Arron Afflalo, Chris Kaman, Damian Lillard, LaMarcus Aldridge, Nicolas Batum","POR",16,1735,270,28
"Arron Afflalo, JJ Hickson, Jusuf Nurkic, Nate Robinson, Ty Lawson","DEN",16,261,271,4
"Austin Rivers, Glen Davis, Hedo Turkoglu, Lester Hudson, Spencer Hawes","LAC",16,865,272,14
"Avery Bradley, Brandon Bass, Jae Crowder, Marcus Smart, Tyler Zeller","BOS",16,2032,273,33
"Bojan Bogdanovic, Brook Lopez, Jarrett Jack, Markel Brown, Mason Plumlee","BKN",16,718,274,11
"Bradley Beal, John Wall, Marcin Gortat, Nene, Otto Porter Jr.","WAS",16,3948,275,65
"Brandon Jennings, Greg Monroe, Jonas Jerebko, Kentavious Caldwell-Pope, Kyle Singler","DET",16,1670,276,27
"Chandler Parsons, Charlie Villanueva, Devin Harris, Monta Ellis, Tyson Chandler","DAL",16,2021,277,33
"Chris Andersen, Dwyane Wade, Luol Deng, Norris Cole, Shawne Williams","MIA",16,1733,278,28
"Chris Bosh, Luol Deng, Mario Chalmers, Shabazz Napier, Udonis Haslem","MIA",16,1715,279,28
"Corey Brewer, Dwight Howard, James Harden, Jason Terry, Josh Smith","HOU",16,817,280,13
"Corey Brewer, James Harden, Joey Dorsey, Josh Smith, Pablo Prigioni","HOU",16,2732,281,45
"Damian Lillard, Joel Freeland, Nicolas Batum, Thomas Robinson, Wesley Matthews","POR",16,1467,282,24
"Dante Exum, Elijah Millsap, Rudy Gobert, Trevor Booker, Trey Burke","UTA",16,1761,283,29
"Dante Exum, Gordon Hayward, Joe Ingles, Rudy Gobert, Trevor Booker","UTA",16,6459,284,107
"Darrell Arthur, Erick Green, Jameer Nelson, JJ Hickson, Will Barton","DEN",16,478,285,7
"Devin Harris, Dirk Nowitzki, Rajon Rondo, Richard Jefferson, Tyson Chandler","DAL",16,923,286,15
"Ekpe Udoh, Glen Davis, Jared Cunningham, Jordan Farmar, Reggie Bullock","LAC",16,898,287,14
"Evan Turner, Gerald Wallace, Jae Crowder, Jonas Jerebko, Tyler Zeller","BOS",16,494,288,8
"Gerald Green, Goran Dragic, Isaiah Thomas, Markieff Morris, Miles Plumlee","PHX",16,656,289,10
"Gordon Hayward, Joe Ingles, Rudy Gobert, Trevor Booker, Trey Burke","UTA",16,1873,290,31
"Greivis Vasquez, Jonas Valanciunas, Kyle Lowry, Lou Williams, Patrick Patterson","TOR",16,1248,291,20
"Ish Smith, Jason Richardson, Jerami Grant, Nerlens Noel, Robert Covington","PHI",16,1205,292,20
"Jae Crowder, James Young, Jared Sullinger, Marcus Smart, Marcus Thornton","BOS",16,1194,293,19
"Marc Gasol, Mike Conley, Tony Allen, Vince Carter, Zach Randolph","MEM",16,1009,294,16
"Aaron Brooks, E'Twaun Moore, Jimmy Butler, Nikola Mirotic, Taj Gibson","CHI",15,2610,295,43
"Al-Farouq Aminu, Charlie Villanueva, Devin Harris, Dirk Nowitzki, J.J. Barea","DAL",15,2521,296,42
"Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Mike Scott","ATL",15,2066,297,34
"Al Horford, Dennis Schroder, Kyle Korver, Paul Millsap, Thabo Sefolosha","ATL",15,661,298,11
"Al Horford, Jeff Teague, Kent Bazemore, Kyle Korver, Mike Scott","ATL",15,1615,299,26
"Alan Anderson, Brook Lopez, Deron Williams, Joe Johnson, Thaddeus Young","BKN",15,1204,300,20
"Alan Anderson, Darius Morris, Joe Johnson, Mason Plumlee, Mirza Teletovic","BKN",15,1340,301,22
"Alex Len, Eric Bledsoe, Gerald Green, Isaiah Thomas, Markieff Morris","PHX",15,1476,302,24
"Alonzo Gee, Danilo Gallinari, Erick Green, Gary Harris, Jusuf Nurkic","DEN",15,717,303,11
"Amir Johnson, DeMar DeRozan, Greivis Vasquez, Kyle Lowry, Patrick Patterson","TOR",15,1697,304,28
"Amir Johnson, Kyle Lowry, Lou Williams, Terrence Ross, Tyler Hansbrough","TOR",15,1141,305,19
"Andre Drummond, Caron Butler, Greg Monroe, Kentavious Caldwell-Pope, Spencer Dinwiddie","DET",15,1537,306,25
"Andre Iguodala, David Lee, Festus Ezeli, Justin Holiday, Shaun Livingston","GSW",15,682,307,11
"Andre Iguodala, Draymond Green, Klay Thompson, Marreese Speights, Shaun Livingston","GSW",15,2813,308,46
"Andre Iguodala, Harrison Barnes, Marreese Speights, Shaun Livingston, Stephen Curry","GSW",15,1046,309,17
"Andre Roberson, Anthony Morrow, Dion Waiters, Enes Kanter, Russell Westbrook","OKC",15,487,310,8
"Andre Roberson, Dion Waiters, Enes Kanter, Russell Westbrook, Steven Adams","OKC",15,6274,311,104
"Andre Roberson, Kevin Durant, Nick Collison, Russell Westbrook, Serge Ibaka","OKC",15,1676,312,27
"Andre Roberson, Perry Jones III, Sebastian Telfair, Serge Ibaka, Steven Adams","OKC",15,2155,313,35
"Andrew Wiggins, Gorgui Dieng, Kevin Martin, Mo Williams, Thaddeus Young","MIN",15,1600,314,26
"Anthony Davis, Dante Cunningham, Jrue Holiday, Ryan Anderson, Tyreke Evans","NOP",15,3553,315,59
"Anthony Morrow, D.J. Augustin, Nick Collison, Russell Westbrook, Steven Adams","OKC",15,604,316,10
"Anthony Morrow, Reggie Jackson, Russell Westbrook, Serge Ibaka, Steven Adams","OKC",15,1487,317,24
"Arron Afflalo, CJ McCollum, Damian Lillard, LaMarcus Aldridge, Nicolas Batum","POR",15,516,318,8
"Austin Rivers, Blake Griffin, Hedo Turkoglu, Jamal Crawford, Spencer Hawes","LAC",15,619,319,10
"Austin Rivers, Chris Paul, DeAndre Jordan, Hedo Turkoglu, Jamal Crawford","LAC",15,510,320,8
"Avery Bradley, Evan Turner, Jared Sullinger, Kelly Olynyk, Marcus Thornton","BOS",15,930,321,15
"Avery Bradley, Jameer Nelson, Jared Sullinger, Jeff Green, Kelly Olynyk","BOS",15,975,322,16
"Beno Udrih, Courtney Lee, Jon Leuer, Kosta Koufos, Quincy Pondexter","MEM",15,1735,323,28
"Beno Udrih, Kosta Koufos, Quincy Pondexter, Vince Carter, Zach Randolph","MEM",15,493,324,8
"Bojan Bogdanovic, Jarrett Jack, Joe Johnson, Mason Plumlee, Thaddeus Young","BKN",15,1095,325,18
"Boris Diaw, Cory Joseph, Jeff Ayres, Manu Ginobili, Patty Mills","SAS",15,928,326,15
"Brandan Wright, Brandon Bass, Evan Turner, Jae Crowder, Jameer Nelson","BOS",15,473,327,7
"Brandan Wright, Dirk Nowitzki, Jameer Nelson, Monta Ellis, Richard Jefferson","DAL",15,445,328,7
"Brandon Bass, Evan Turner, Isaiah Thomas, Jae Crowder, Jonas Jerebko","BOS",15,290,329,4
"Brandon Bass, Evan Turner, Jeff Green, Kelly Olynyk, Marcus Smart","BOS",15,1460,330,24
"Brandon Knight, Ersan Ilyasova, Jared Dudley, Khris Middleton, Zaza Pachulia","MIL",15,693,331,11
"Carl Landry, Darren Collison, DeMarcus Cousins, Nik Stauskas, Rudy Gay","SAC",15,1158,332,19
"Cartier Martin, Joel Anthony, John Lucas III, Quincy Miller, Shawne Williams","DET",15,335,333,5
"Chris Andersen, Luol Deng, Mario Chalmers, Norris Cole, Shawne Williams","MIA",15,1201,334,20
"Chris Bosh, Dwyane Wade, Hassan Whiteside, Luol Deng, Norris Cole","MIA",15,733,335,12
"CJ Miles, David West, Donald Sloan, Lavoy Allen, Solomon Hill","IND",15,1550,336,25
"Corey Brewer, James Harden, Jason Terry, Josh Smith, Trevor Ariza","HOU",15,1830,337,30
"Damian Lillard, Dorell Wright, Nicolas Batum, Thomas Robinson, Wesley Matthews","POR",15,737,338,12
"Danilo Gallinari, Jameer Nelson, Kenneth Faried, Randy Foye, Wilson Chandler","DEN",15,1553,339,25
"Danilo Gallinari, JJ Hickson, Randy Foye, Ty Lawson, Wilson Chandler","DEN",15,1306,340,21
"DeMar DeRozan, Kyle Lowry, Patrick Patterson, Terrence Ross, Tyler Hansbrough","TOR",15,2977,341,49
"Ed Davis, Jordan Clarkson, Robert Sacre, Ronnie Price, Xavier Henry","LAL",15,1199,342,19
"Eric Bledsoe, Gerald Green, Isaiah Thomas, Markieff Morris, P.J. Tucker","PHX",15,1248,343,20
"Ersan Ilyasova, Jared Dudley, Jerryd Bayless, Kendall Marshall, Khris Middleton","MIL",15,1632,344,27
"Evan Turner, Isaiah Thomas, Jae Crowder, Jonas Jerebko, Marcus Smart","BOS",15,359,345,5
"Hollis Thompson, Isaiah Canaan, Ish Smith, Luc Mbah a Moute, Nerlens Noel","PHI",15,1236,346,20
"Hollis Thompson, Ish Smith, Luc Mbah a Moute, Nerlens Noel, Robert Covington","PHI",15,1353,347,22
"Ish Smith, JaKarr Sampson, Luc Mbah a Moute, Nerlens Noel, Robert Covington","PHI",15,1052,348,17
"James Johnson, Jonas Valanciunas, Kyle Lowry, Lou Williams, Patrick Patterson","TOR",15,2426,349,40
"JaMychal Green, Jarnell Stokes, Jon Leuer, Jordan Adams, Russ Smith","MEM",15,232,350,3
"Jeff Green, Jordan Adams, Kosta Koufos, Nick Calathes, Vince Carter","MEM",15,788,351,13
"Al Jefferson, Brian Roberts, Cody Zeller, Gerald Henderson, Michael Kidd-Gilchrist","CHA",14,5031,352,83
"Alan Anderson, Jarrett Jack, Joe Johnson, Mason Plumlee, Mirza Teletovic","BKN",14,3156,353,52
"Alec Burks, Dante Exum, Gordon Hayward, Rudy Gobert, Trevor Booker","UTA",14,284,354,4
"Alex Len, Archie Goodwin, Marcus Morris Sr., Reggie Bullock, T.J. Warren","PHX",14,527,355,8
"Andre Drummond, Cartier Martin, Kentavious Caldwell-Pope, Reggie Jackson, Shawne Williams","DET",14,321,356,5
"Andre Drummond, Jodie Meeks, Kentavious Caldwell-Pope, Reggie Jackson, Tayshaun Prince","DET",14,1795,357,29
"Andre Miller, Ben McLemore, Omri Casspi, Reggie Evans, Ryan Hollins","SAC",14,423,358,7
"Andrew Wiggins, Anthony Bennett, Chase Budinger, Justin Hamilton, Zach LaVine","MIN",14,536,359,8
"Andrew Wiggins, Gorgui Dieng, Nikola Pekovic, Thaddeus Young, Zach LaVine","MIN",14,1742,360,29
"Andrew Wiggins, Kevin Garnett, Kevin Martin, Nikola Pekovic, Ricky Rubio","MIN",14,2992,361,49
"Aron Baynes, Boris Diaw, Cory Joseph, Kawhi Leonard, Tony Parker","SAS",14,317,362,5
"Austin Daye, Boris Diaw, Danny Green, Tim Duncan, Tony Parker","SAS",14,996,363,16
"Austin Rivers, C.J. Wilcox, Dahntay Jones, Ekpe Udoh, Glen Davis","LAC",14,1066,364,17
"Avery Bradley, Brandon Bass, Evan Turner, Isaiah Thomas, Tyler Zeller","BOS",14,1798,365,29
"Avery Bradley, Brandon Bass, Jae Crowder, Kelly Olynyk, Marcus Smart","BOS",14,1508,366,25
"Ben Gordon, Channing Frye, Dewayne Dedmon, Elfrid Payton, Maurice Harkless","ORL",14,793,367,13
"Ben McLemore, Carl Landry, Darren Collison, Derrick Williams, Rudy Gay","SAC",14,978,368,16
"Ben McLemore, Carl Landry, DeMarcus Cousins, Ramon Sessions, Rudy Gay","SAC",14,606,369,10
"Ben McLemore, Carl Landry, Nik Stauskas, Ray McCallum, Ryan Hollins","SAC",14,793,370,13
"Beno Udrih, Courtney Lee, Jeff Green, Kosta Koufos, Zach Randolph","MEM",14,689,371,11
"Beno Udrih, Courtney Lee, Marc Gasol, Tony Allen, Zach Randolph","MEM",14,5379,372,89
"Beno Udrih, Kosta Koufos, Tony Allen, Vince Carter, Zach Randolph","MEM",14,874,373,14
"Bismack Biyombo, Gerald Henderson, Kemba Walker, Marvin Williams, PJ Hairston","CHA",14,836,374,13
"Bismack Biyombo, Jeffery Taylor, Kemba Walker, Marvin Williams, Mo Williams","CHA",14,625,375,10
"Brandan Wright, Chandler Parsons, Devin Harris, Jameer Nelson, Monta Ellis","DAL",14,651,376,10
"Brandan Wright, Gerald Green, Goran Dragic, Isaiah Thomas, Marcus Morris Sr.","PHX",14,1438,377,23
"Brandon Knight, Giannis Antetokounmpo, Jabari Parker, Jared Dudley, Larry Sanders","MIL",14,655,378,10
"Brandon Rush, David Lee, James Michael McAdoo, Leandro Barbosa, Shaun Livingston","GSW",14,396,379,6
"C.J. Watson, CJ Miles, Damjan Rudez, Lavoy Allen, Luis Scola","IND",14,1647,380,27
"Carl Landry, DeMarcus Cousins, Nik Stauskas, Omri Casspi, Ramon Sessions","SAC",14,943,381,15
"Carlos Boozer, Ed Davis, Jabari Brown, Jordan Clarkson, Ryan Kelly","LAL",14,766,382,12
"Carmelo Anthony, Iman Shumpert, Samuel Dalembert, Shane Larkin, Tim Hardaway Jr.","NYK",14,1300,383,21
"Chris Andersen, Danny Granger, Dwyane Wade, Luol Deng, Norris Cole","MIA",14,710,384,11
"Chuck Hayes, DeMar DeRozan, Kyle Lowry, Lou Williams, Patrick Patterson","TOR",14,747,385,12
"CJ McCollum, Damian Lillard, Dorell Wright, Joel Freeland, Steve Blake","POR",14,501,386,8
"Cory Joseph, Danny Green, Kawhi Leonard, Matt Bonner, Tim Duncan","SAS",14,1600,387,26
"Cory Joseph, Danny Green, Manu Ginobili, Tiago Splitter, Tim Duncan","SAS",14,1541,388,25
"D.J. Augustin, Greg Monroe, Jodie Meeks, Jonas Jerebko, Kentavious Caldwell-Pope","DET",14,1240,389,20
"Damjan Rudez, George Hill, Ian Mahinmi, Luis Scola, Rodney Stuckey","IND",14,515,390,8
"Dante Exum, Elijah Millsap, Gordon Hayward, Rudy Gobert, Trevor Booker","UTA",14,1159,391,19
"DeMar DeRozan, Jonas Valanciunas, Kyle Lowry, Terrence Ross, Tyler Hansbrough","TOR",14,2260,392,37
"Dennis Schroder, Paul Millsap, Pero Antic, Shelvin Mack, Thabo Sefolosha","ATL",14,918,393,15
"Deron Williams, Joe Johnson, Kevin Garnett, Mason Plumlee, Sergey Karasev","BKN",14,1782,394,29
"Derrick Favors, Enes Kanter, Gordon Hayward, Rodney Hood, Trey Burke","UTA",14,5741,395,95
"Dion Waiters, LeBron James, Matthew Dellavedova, Mike Miller, Tristan Thompson","CLE",14,645,396,10
"Dwyane Wade, Goran Dragic, Michael Beasley, Tyler Johnson, Udonis Haslem","MIA",14,474,397,7
"Ed Davis, Jeremy Lin, Jordan Hill, Wayne Ellington, Wesley Johnson","LAL",14,7020,398,117
"Evan Turner, Jae Crowder, Jared Sullinger, Kelly Olynyk, Marcus Smart","BOS",14,288,399,4
"Gigi Datome, Jae Crowder, Jonas Jerebko, Kelly Olynyk, Phil Pressey","BOS",14,832,400,13
"Jodie Meeks, Joel Anthony, Kentavious Caldwell-Pope, Spencer Dinwiddie, Tayshaun Prince","DET",14,1743,401,29
"John Wall, Marcin Gortat, Otto Porter Jr., Paul Pierce, Ramon Sessions","WAS",14,432,402,7
"Aaron Brooks, Kirk Hinrich, Mike Dunleavy, Nikola Mirotic, Taj Gibson","CHI",13,1360,403,22
"Aaron Gordon, Elfrid Payton, Nikola Vucevic, Victor Oladipo, Willie Green","ORL",13,902,404,15
"Al Horford, Dennis Schroder, Kent Bazemore, Kyle Korver, Pero Antic","ATL",13,3527,405,58
"Al Horford, Jeff Teague, Kyle Korver, Paul Millsap, Thabo Sefolosha","ATL",13,5253,406,87
"Al Jefferson, Brian Roberts, Cody Zeller, Gerald Henderson, Jeffery Taylor","CHA",13,1657,407,27
"Alan Anderson, Cory Jefferson, Deron Williams, Jarrett Jack, Mirza Teletovic","BKN",13,357,408,5
"Alan Anderson, Jarrett Jack, Joe Johnson, Mason Plumlee, Sergey Karasev","BKN",13,1308,409,21
"Alexis Ajinca, Dante Cunningham, Norris Cole, Quincy Pondexter, Tyreke Evans","NOP",13,479,410,7
"Alonzo Gee, Darrell Arthur, Erick Green, Gary Harris, Kenneth Faried","DEN",13,588,411,9
"Amar'e Stoudemire, Devin Harris, Dirk Nowitzki, J.J. Barea, Richard Jefferson","DAL",13,1396,412,23
"Amir Johnson, DeMar DeRozan, James Johnson, Jonas Valanciunas, Kyle Lowry","TOR",13,5127,413,85
"Amir Johnson, James Johnson, Kyle Lowry, Lou Williams, Tyler Hansbrough","TOR",13,605,414,10
"Anderson Varejao, Dion Waiters, Kyrie Irving, LeBron James, Tristan Thompson","CLE",13,460,415,7
"Andre Iguodala, Andrew Bogut, Harrison Barnes, Klay Thompson, Shaun Livingston","GSW",13,777,416,12
"Andrew Bogut, Draymond Green, Harrison Barnes, Justin Holiday, Stephen Curry","GSW",13,2485,417,41
"Anthony Morrow, Dion Waiters, Enes Kanter, Russell Westbrook, Steve Novak","OKC",13,694,418,11
"Anthony Morrow, Kendrick Perkins, Lance Thomas, Nick Collison, Reggie Jackson","OKC",13,1100,419,18
"Aron Baynes, Boris Diaw, Cory Joseph, Marco Belinelli, Patty Mills","SAS",13,563,420,9
"Beno Udrih, Jon Leuer, Kosta Koufos, Tayshaun Prince, Vince Carter","MEM",13,1146,421,19
"Bismack Biyombo, Brian Roberts, Gary Neal, Marvin Williams, PJ Hairston","CHA",13,2346,422,39
"Bismack Biyombo, Gerald Henderson, Kemba Walker, Noah Vonleh, Troy Daniels","CHA",13,737,423,12
"Bojan Bogdanovic, Deron Williams, Joe Johnson, Mason Plumlee, Thaddeus Young","BKN",13,937,424,15
"Bryce Cotton, Chris Johnson, Elijah Millsap, Jack Cooley, Jeremy Evans","UTA",13,975,425,16
"C.J. Watson, CJ Miles, David West, George Hill, Luis Scola","IND",13,107,426,1
"C.J. Watson, CJ Miles, David West, Luis Scola, Rodney Stuckey","IND",13,819,427,13
"Carlos Boozer, Ed Davis, Jeremy Lin, Jordan Clarkson, Wesley Johnson","LAL",13,1486,428,24
"Channing Frye, Elfrid Payton, Maurice Harkless, Tobias Harris, Victor Oladipo","ORL",13,819,429,13
"Chris Andersen, Dwyane Wade, Luol Deng, Mario Chalmers, Shawne Williams","MIA",13,3648,430,60
"Chris Bosh, Dwyane Wade, Josh McRoberts, Luol Deng, Norris Cole","MIA",13,2030,431,33
"Chris Bosh, Josh McRoberts, Luol Deng, Mario Chalmers, Shabazz Napier","MIA",13,1365,432,22
"Chris Kaman, CJ McCollum, Dorell Wright, LaMarcus Aldridge, Steve Blake","POR",13,1910,433,31
"Chris Kaman, CJ McCollum, LaMarcus Aldridge, Steve Blake, Wesley Matthews","POR",13,1278,434,21
"Chuck Hayes, DeMar DeRozan, Greivis Vasquez, Lou Williams, Patrick Patterson","TOR",13,1091,435,18
"CJ Miles, Damjan Rudez, Donald Sloan, Ian Mahinmi, Luis Scola","IND",13,2503,436,41
"Corey Brewer, James Harden, Joey Dorsey, Josh Smith, Patrick Beverley","HOU",13,1234,437,20
"Damian Lillard, LaMarcus Aldridge, Nicolas Batum, Steve Blake, Wesley Matthews","POR",13,888,438,14
"Damian Lillard, LaMarcus Aldridge, Nicolas Batum, Thomas Robinson, Wesley Matthews","POR",13,3405,439,56
"Damjan Rudez, David West, George Hill, Ian Mahinmi, Rodney Stuckey","IND",13,1002,440,16
"Danilo Gallinari, Darrell Arthur, Jusuf Nurkic, Randy Foye, Ty Lawson","DEN",13,372,441,6
"Dante Exum, Derrick Favors, Elijah Millsap, Enes Kanter, Gordon Hayward","UTA",13,2904,442,48
"Dante Exum, Gordon Hayward, Joe Ingles, Rodney Hood, Rudy Gobert","UTA",13,718,443,11
"David West, George Hill, Ian Mahinmi, Paul George, Rodney Stuckey","IND",13,1274,444,21
"Dennis Schroder, Kent Bazemore, Mike Muscala, Mike Scott, Shelvin Mack","ATL",13,672,445,11
"Derrick Favors, Ian Clark, Joe Ingles, Trevor Booker, Trey Burke","UTA",13,280,446,4
"Derrick Favors, Joe Ingles, Rodney Hood, Rudy Gobert, Trey Burke","UTA",13,711,447,11
"Dion Waiters, Enes Kanter, Kyle Singler, Russell Westbrook, Serge Ibaka","OKC",13,1284,448,21
"Donatas Motiejunas, James Harden, Jason Terry, Kostas Papanikolaou, Trevor Ariza","HOU",13,2563,449,42
"Elfrid Payton, Evan Fournier, Maurice Harkless, Nikola Vucevic, Tobias Harris","ORL",13,874,450,14
"Furkan Aldemir, Ish Smith, Jerami Grant, Robert Covington, Thomas Robinson","PHI",13,479,451,7
"Giannis Antetokounmpo, Jared Dudley, John Henson, Jorge Gutierrez, Khris Middleton","MIL",13,898,452,14
"Giannis Antetokounmpo, Jared Dudley, John Henson, Michael Carter-Williams, O.J. Mayo","MIL",13,499,453,8
"Goran Dragic, Isaiah Thomas, Marcus Morris Sr., Markieff Morris, Miles Plumlee","PHX",13,760,454,12
"Henry Sims, Jerami Grant, KJ McDaniels, Robert Covington, Tony Wroten","PHI",13,715,455,11
"Henry Sims, Jerami Grant, Michael Carter-Williams, Nerlens Noel, Robert Covington","PHI",13,615,456,10
"Joe Harris, Kevin Love, Kyrie Irving, LeBron James, Shawn Marion","CLE",13,399,457,6
"JR Smith, Kevin Love, LeBron James, Matthew Dellavedova, Tristan Thompson","CLE",13,1813,458,30
"Kevin Love, Kyrie Irving, LeBron James, Mike Miller, Tristan Thompson","CLE",13,1893,459,31
"Kevin Love, LeBron James, Matthew Dellavedova, Mike Miller, Tristan Thompson","CLE",13,2486,460,41
"Adreian Payne, Gary Neal, Gorgui Dieng, Ricky Rubio, Zach LaVine","MIN",12,622,461,10
"Al Horford, DeMarre Carroll, Jeff Teague, Kyle Korver, Pero Antic","ATL",12,795,462,13
"Al Horford, Dennis Schroder, Elton Brand, Kent Bazemore, Kyle Korver","ATL",12,241,463,4
"Al Jefferson, Brian Roberts, Gerald Henderson, Marvin Williams, Michael Kidd-Gilchrist","CHA",12,468,464,7
"Alex Len, Archie Goodwin, Eric Bledsoe, Marcus Morris Sr., P.J. Tucker","PHX",12,369,465,6
"Allen Crabbe, Chris Kaman, CJ McCollum, Joel Freeland, Steve Blake","POR",12,484,466,8
"Alonzo Gee, Arron Afflalo, JaVale McGee, Randy Foye, Ty Lawson","DEN",12,359,467,5
"Alonzo Gee, Darrell Arthur, JJ Hickson, Ty Lawson, Wilson Chandler","DEN",12,841,468,14
"Amar'e Stoudemire, Carmelo Anthony, Iman Shumpert, Shane Larkin, Tim Hardaway Jr.","NYK",12,764,469,12
"Amir Johnson, DeMar DeRozan, James Johnson, Kyle Lowry, Lou Williams","TOR",12,1214,470,20
"Amir Johnson, DeMar DeRozan, Kyle Lowry, Lou Williams, Patrick Patterson","TOR",12,4422,471,73
"Andre Iguodala, Andrew Bogut, David Lee, Leandro Barbosa, Stephen Curry","GSW",12,825,472,13
